股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,成交额(千元),MA5,MA10,MACD,RSI,VOLATILITY,大盘指数,RET,LOG_RET,INDEX_RET
300274.SZ,2019-01-21,10.21,10.66,10.01,10.39,10.2,0.19,439.365654,9.974,9.604,0.17233407408518175,73.29672311876742,0.039985148287070324,2610.5094,0.018627450980392313,0.01845608482091078,0.005586967917172503
300274.SZ,2019-01-22,10.3,10.45,10.17,10.31,10.39,-0.08,231.639447,10.065999999999999,9.736999999999998,0.19040343404234328,71.7330655298887,0.039840932445945755,2579.7041,-0.007699711260827691,-0.007729507082267439,-0.011800493804006162
300274.SZ,2019-01-23,10.23,10.41,10.07,10.37,10.31,0.06,217.37500899999998,10.166,9.885,0.2053601690105662,75.96655703541478,0.03906028821589282,2581.0041,0.005819592628515835,0.005802724212567236,0.0005039337651167042
300274.SZ,2019-01-24,10.3,11.41,10.25,11.41,10.37,1.04,745.7461509999999,10.535999999999998,10.071,0.2785781949850925,80.40515187564725,0.0439272982170479,2591.6935,0.10028929604628756,0.09557314163254849,0.004141566454698653
300274.SZ,2019-01-25,11.57,12.46,11.3,11.95,11.41,0.54,679.2012269999999,10.886,10.315999999999999,0.3652784055341094,81.16858520342147,0.04387751102830094,2601.7234,0.0473269062226116,0.04624111450353526,0.003870017808818904
300274.SZ,2019-01-28,11.99,12.77,11.67,11.96,11.95,0.01,623.125343,11.2,10.587,0.42810686949517596,82.8191278705308,0.04117124528329267,2596.9767,0.0008368200836821327,0.0008364701449661284,-0.0018244445201206494
300274.SZ,2019-01-29,12.05,12.14,11.13,11.42,11.96,-0.54,691.67401,11.422,10.744,0.4361661089743656,75.35048999862525,0.04442868184490815,2594.2536,-0.045150501672240884,-0.0462015442946216,-0.0010485654337984984
300274.SZ,2019-01-30,11.34,11.66,11.11,11.11,11.42,-0.31,443.75926899999996,11.57,10.867999999999999,0.4166558827485609,66.81014324525742,0.046347143430534476,2575.5756,-0.027145359019264514,-0.027520600576325598,-0.007199758728290817
300274.SZ,2019-01-31,11.21,11.3,10.83,11.05,11.11,-0.06,373.822449,11.498,11.017,0.39256167267023834,66.6664659504251,0.04427121725033064,2584.5724,-0.005400540054005254,-0.005415175687776656,0.003493122081137834
300274.SZ,2019-02-01,11.2,11.95,11.2,11.77,11.05,0.72,466.806403,11.462,11.174,0.41813693158096044,74.60917099054808,0.04404322786080095,2618.2323,0.06515837104072397,0.06312349330842351,0.013023392186653382
300274.SZ,2019-02-11,11.8,12.16,11.57,12.16,11.77,0.39,464.091427,11.501999999999999,11.350999999999999,0.459876600700877,73.5232119501085,0.04440370902593935,2653.896,0.03313508920985564,0.03259795526583567,0.013621289447846241
300274.SZ,2019-02-12,12.0,12.19,11.81,11.92,12.16,-0.24,369.293234,11.602,11.512,0.4702461777699227,69.98031584319264,0.04529339153704744,2671.8937,-0.019736842105263164,-0.019934214900817253,0.006781614652571211
300274.SZ,2019-02-13,11.92,12.24,11.74,12.04,11.92,0.12,437.28708,11.788,11.678999999999998,0.48123343625441173,75.10100173805175,0.045212228961749465,2721.0683,0.010067114093959662,0.010016778243471209,0.018404399845697306
300274.SZ,2019-02-14,11.96,12.76,11.74,12.69,12.04,0.65,705.044595,12.116,11.807,0.5302441139391529,75.15130260237648,0.03729087530447307,2719.6999,0.05398671096345509,0.052579841845621256,-0.0005028907212655254
300274.SZ,2019-02-15,12.53,12.77,12.23,12.32,12.69,-0.37,495.02617,12.225999999999999,11.844,0.5358222708385156,68.81072839177438,0.03692411749596213,2682.385,-0.029156816390858875,-0.029590323620922503,-0.013720227000045049
300274.SZ,2019-02-18,12.39,12.95,12.33,12.83,12.32,0.51,557.998365,12.36,11.931,0.5707074237199574,72.66168754251339,0.038761521605493954,2754.3566,0.04139610389610393,0.04056222052217137,0.02683119686398472
300274.SZ,2019-02-19,13.21,13.3,12.5,12.72,12.83,-0.11,536.4721559999999,12.52,12.061,0.5833277988504939,70.94456448771787,0.034735265649705804,2755.6459,-0.008573655494933718,-0.008610620715568944,0.00046809479934428744
300274.SZ,2019-02-20,12.8,13.06,12.59,12.91,12.72,0.19,342.129621,12.693999999999999,12.241000000000001,0.6003222699876698,65.75610912068747,0.03199095726047016,2761.2189,0.014937106918238907,0.014826646946574961,0.0020223933706431385
300274.SZ,2019-02-21,12.69,13.41,12.5,12.67,12.91,-0.24,624.914948,12.690000000000001,12.403,0.5889897167187659,58.071566591495014,0.03320115609999941,2751.8012,-0.018590240123934954,-0.018765210525503468,-0.003410703874292653
300274.SZ,2019-02-22,12.7,12.99,12.37,12.7,12.67,0.03,547.936848,12.766,12.495999999999999,0.5755494270121968,58.258746512845704,0.02804293076667893,2804.2262,0.0023677979479084232,0.0023649991314978833,0.019051158201399243
300274.SZ,2019-02-25,12.95,12.98,12.44,12.92,12.7,0.22,867.706103,12.784,12.572,0.574782107151842,68.0286172113844,0.026889203462410735,2961.2834,0.017322834645669305,0.017174504889910215,0.05600732209120629
300274.SZ,2019-02-26,12.8,12.8,12.03,12.21,12.92,-0.71,776.575319,12.681999999999999,12.601,0.5144179287430752,62.0612129699602,0.03242856794102246,2941.5163,-0.054953560371516996,-0.05652121023184244,-0.006675180092523436
300274.SZ,2019-02-27,12.21,12.25,11.11,11.44,12.21,-0.77,786.578951,12.388,12.541,0.4033725948669833,53.700047096649065,0.03833563546077608,2953.8242,-0.0630630630630632,-0.06513930217096162,0.004184202548869198
300274.SZ,2019-02-28,11.39,11.83,11.15,11.36,11.44,-0.08,544.2285649999999,12.126,12.408,0.30581123427511514,45.57221641230458,0.032401073679110284,2940.9538,-0.006993006993006978,-0.007017572658646535,-0.004357199050640914
300274.SZ,2019-03-01,11.49,11.52,11.23,11.45,11.36,0.09,369.247278,11.876,12.321000000000002,0.23277985817211366,41.80125052713454,0.032153389852967604,2994.005,0.007922535211267512,0.007891316707243272,0.018038773679477815
300274.SZ,2019-03-04,11.51,12.01,11.39,11.71,11.45,0.26,638.033988,11.634,12.209,0.19274338823139203,47.586053746033926,0.029470535629526718,3027.5755,0.022707423580786257,0.022453447609377543,0.011212573125295222
300274.SZ,2019-03-05,11.6,11.88,11.44,11.88,11.71,0.17,481.282821,11.568000000000001,12.125,0.1721804392777937,48.18166487652087,0.03037166071358555,3054.2466,0.014517506404782221,0.014413136324872879,0.008809392201780009
300274.SZ,2019-03-06,11.95,12.15,11.72,12.0,11.88,0.12,565.596591,11.680000000000001,12.033999999999999,0.1633051287805909,41.08512268947865,0.030031061653955273,3102.0991,0.010101010101009944,0.010050335853501286,0.015667529923746093
300274.SZ,2019-03-07,11.98,11.98,11.49,11.63,12.0,-0.37,542.01226,11.734,11.93,0.12604374044711442,41.08512268947865,0.03080181458688442,3106.4179,-0.030833333333333268,-0.031318683257427184,0.0013922185787036412
300274.SZ,2019-03-08,11.38,11.54,10.88,10.88,11.63,-0.75,496.27919,11.620000000000001,11.748000000000001,0.03761635662060314,26.27728275378138,0.035218607071604784,2969.8614,-0.06448839208942392,-0.0666617251027765,-0.043959474995299286
300274.SZ,2019-03-11,11.0,11.97,11.0,11.97,10.88,1.09,881.119478,11.672,11.653,0.05217952187785535,42.63249570629864,0.05017966034358515,3026.9925,0.10018382352941169,0.09547727814208513,0.01923695833078276
300274.SZ,2019-03-12,12.28,12.38,11.92,12.15,11.97,0.18,774.128775,11.726,11.647,0.07692841027954422,42.51956785945866,0.047477264804502976,3060.3073,0.015037593984962294,0.014925650216675574,0.011005907678991678
300274.SZ,2019-03-13,12.2,12.29,11.8,12.0,12.15,-0.15,489.466053,11.726,11.703,0.08378384966712105,43.28645170133791,0.04236534885377829,3026.9513,-0.012345679012345734,-0.012422519998557209,-0.010899559008338722
300274.SZ,2019-03-14,12.0,12.26,11.51,11.69,12.0,-0.31,514.75074,11.738,11.736,0.06407968303674316,40.41734993493377,0.0433931151663987,2990.685,-0.025833333333333375,-0.02617287430402331,-0.011981130981525978
300274.SZ,2019-03-15,11.83,12.74,11.83,12.23,11.69,0.54,690.71317,12.008000000000001,11.814,0.08999935347938859,43.82815499209841,0.045446287980723636,3021.7512,0.04619332763045336,0.04515817421510393,0.010387653664628793
300274.SZ,2019-03-18,12.34,12.36,11.87,12.18,12.23,-0.05,525.7449379999999,12.05,11.861,0.10536671169557366,49.69559924170599,0.045241074935474156,3096.4176,-0.004088307440719641,-0.004096687417330121,0.024709645188525142
300274.SZ,2019-03-19,12.18,12.2,11.92,12.1,12.18,-0.08,389.407367,12.04,11.883000000000001,0.10994249920440602,57.78282807556768,0.04523151725860538,3090.975,-0.006568144499178974,-0.0065898096790555525,-0.001757708650151124
300274.SZ,2019-03-20,12.19,12.2,11.47,11.74,12.1,-0.36,459.359726,11.988,11.857000000000001,0.08407787586024895,54.20337193645861,0.0462546144795279,3090.6403,-0.02975206611570247,-0.030203638202745003,-0.00010828298514220513
300274.SZ,2019-03-21,11.65,11.85,11.58,11.68,11.74,-0.06,295.82117999999997,11.986,11.862,0.05815318803575842,52.561083328470694,0.045128141542084624,3101.455,-0.005110732538330498,-0.005123836999869395,0.0034991778240902605
300274.SZ,2019-03-22,11.63,11.63,11.23,11.46,11.68,-0.22,343.035984,11.832,11.92,0.01990834327488855,47.19086277031937,0.03971533815819925,3104.1487,-0.018835616438356073,-0.0190152661134874,0.0008685278361286741
300274.SZ,2019-03-25,11.46,11.46,11.17,11.18,11.46,-0.28,265.887943,11.632000000000001,11.841,-0.0322873808099402,42.32443146007884,0.022780383821792066,3043.0313,-0.02443280977312401,-0.024736243559640506,-0.019688940803641253
300274.SZ,2019-03-26,11.35,11.53,11.08,11.22,11.18,0.04,288.8509,11.456,11.748000000000001,-0.06965642073098977,41.294513811787205,0.021841317728902382,2997.0954,0.003577817531305927,0.0035714323675971795,-0.0150954411806411
300274.SZ,2019-03-27,11.25,11.54,11.2,11.39,11.22,0.17,261.365552,11.386,11.687000000000001,-0.08474124093831215,47.196107302452745,0.022899450905517614,3022.7196,0.015151515151515138,0.015037877364540502,0.008549677798044053
300274.SZ,2019-03-28,11.3,11.41,11.08,11.1,11.39,-0.29,254.966498,11.27,11.628,-0.11845685531858408,52.87938735303062,0.022862023910208282,2994.9434,-0.02546093064091315,-0.02579066914080239,-0.009189142122213334
300274.SZ,2019-03-29,10.99,11.2,10.2,10.99,11.1,-0.11,536.754187,11.176,11.504,-0.15219683955564456,32.7463174477309,0.014142943431870164,3090.758,-0.009909909909909809,-0.009959339902758355,0.03199212379105387
300274.SZ,2019-04-01,10.99,12.09,10.86,12.09,10.99,1.1,704.241228,11.358,11.495000000000001,-0.09001058416000696,49.20194446084509,0.03787856782009552,3170.361,0.1000909918107371,0.09539289621117138,0.02575517073805189
300274.SZ,2019-04-02,12.42,12.43,12.08,12.24,12.09,0.15,913.316046,11.562000000000001,11.509,-0.028412303695880325,53.19129130902172,0.03799503309625322,3176.8227,0.012406947890818865,0.012330612457478725,0.002038159061381384
300274.SZ,2019-04-03,12.11,12.35,12.02,12.23,12.24,-0.01,355.760218,11.73,11.558,0.019375902459069394,57.80323432217327,0.036395642331989234,3216.2952,-0.0008169934640522847,-0.0008173273850990331,0.012425150449850264
300274.SZ,2019-04-04,12.2,12.4,11.96,12.22,12.23,-0.01,443.589376,11.954,11.612,0.05580011243639227,49.82911344450914,0.03629268029204243,3246.5714,-0.0008176614881438837,-0.0008179959556316983,0.009413377229801512
300274.SZ,2019-04-08,12.34,12.58,11.78,12.0,12.22,-0.22,453.050472,12.156,11.666,0.06627604341681703,47.096561499399684,0.03623260314365992,3244.8103,-0.018003273322422353,-0.01816730395544905,-0.0005424491819276955
300274.SZ,2019-04-09,11.83,12.24,11.71,11.93,12.0,-0.07,297.92319699999996,12.124,11.741,0.06818043408470764,47.24897686547699,0.03500007610909311,3239.6639,-0.005833333333333357,-0.005850413678175589,-0.0015860403303084025
300274.SZ,2019-04-10,11.8,11.98,11.6,11.67,11.93,-0.26,277.572125,12.01,11.786,0.04828339780854485,48.82920280640826,0.036178572487663006,3241.9299,-0.021793797150041927,-0.022034789811360145,0.0006994552737400461
300274.SZ,2019-04-11,11.76,12.28,11.55,12.1,11.67,0.43,580.068151,11.983999999999998,11.857,0.06624864295464938,56.24976562597655,0.03751403315779339,3189.9619,0.036846615252784876,0.03618400630423075,-0.016029957958066943
300274.SZ,2019-04-12,12.0,12.3,11.95,12.17,12.1,0.07,288.541199,11.974,11.964,0.08512146705790968,61.05892373055069,0.03580258335156007,3188.6256,0.005785123966942196,0.005768454396740448,-0.0004189078245731004
300274.SZ,2019-04-15,12.37,12.44,11.99,11.99,12.17,-0.18,327.575933,11.972,12.064,0.08464827633947536,63.02222433725379,0.03613279391451503,3177.7866,-0.014790468364831555,-0.01490093796001293,-0.0033992702059469915
300274.SZ,2019-04-16,11.8,12.38,11.43,12.3,11.99,0.31,465.068435,12.046,12.085,0.10792800630280652,65.97605808733337,0.018948086670443377,3253.5978,0.025854879065888348,0.02552629333894904,0.023856605097397177
300274.SZ,2019-04-17,12.4,13.39,12.24,13.06,12.3,0.76,783.2717,12.324000000000002,12.167000000000002,0.1853043225606914,71.0324950995135,0.026802290826263262,3263.1179,0.06178861788617884,0.059954861469913176,0.00292602238666384
300274.SZ,2019-04-18,12.98,13.54,12.8,12.94,13.06,-0.12,571.030155,12.492,12.238000000000001,0.2342755420742222,74.21025290959454,0.027195249025153787,3250.2012,-0.009188361408882129,-0.009230834775530543,-0.003958392064227989
300274.SZ,2019-04-19,13.05,13.37,12.8,13.21,12.94,0.27,349.089847,12.7,12.337,0.2914300200551896,78.03002716657062,0.027455781201515404,3270.7973,0.02086553323029383,0.02065082946147961,0.006336869237510756
300274.SZ,2019-04-22,13.25,14.2,13.01,13.05,13.21,-0.16,592.424015,12.912,12.442,0.32016373896618333,65.89373426745703,0.026889543360351667,3215.0426,-0.012112036336109022,-0.012185984765531548,-0.017046210720548127
300274.SZ,2019-04-23,13.25,13.55,12.68,12.88,13.05,-0.17,468.733499,13.028,12.537,0.3255056627887285,60.52603705114515,0.027413902439239152,3198.5938,-0.013026819923371624,-0.013112413092494836,-0.005116199704476743
300274.SZ,2019-04-24,12.99,13.18,12.53,12.8,12.88,-0.08,378.54638400000005,12.975999999999999,12.65,0.3196162669905789,59.16372080640151,0.025933653261166097,3201.6137,-0.006211180124223614,-0.006230549750636086,0.0009441336377253862
300274.SZ,2019-04-25,12.95,13.09,12.28,12.39,12.8,-0.41,348.633158,12.866000000000003,12.679,0.278739360918852,52.421443333274446,0.027011859749810775,3123.8261,-0.032031249999999956,-0.03255547528452036,-0.024296372794756493
300274.SZ,2019-04-26,12.28,12.6,12.23,12.24,12.39,-0.15,227.523021,12.672,12.686,0.23160042274049886,53.488154408673914,0.02737442739926276,3086.3989,-0.01210653753026636,-0.012180418556871072,-0.011981204715589056
300274.SZ,2019-04-29,12.28,12.54,11.6,12.12,12.24,-0.12,317.711554,12.486,12.699000000000002,0.18247836038745646,52.72185154558119,0.027100815467450613,3062.4985,-0.009803921568627527,-0.009852296443011707,-0.0077437819200881775
300274.SZ,2019-04-30,12.18,12.44,11.82,11.9,12.12,-0.22,210.297905,12.29,12.659,0.12440071169053724,53.333116909090805,0.026248631303148244,3078.3389,-0.018151815181518094,-0.01831858052368463,0.005172378043613701
