股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,成交额(千元),MA5,MA10,MACD,RSI,VOLATILITY,大盘指数,RET,LOG_RET,INDEX_RET
000858.SZ,2019-01-21,54.65,56.37,54.62,56.0,53.88,2.12,3061.837196,53.394000000000005,51.616,0.6591966871809731,72.11671462525518,0.028567854677789523,2610.5094,0.039346696362286604,0.03859233919298604,0.005586967917172503
000858.SZ,2019-01-22,56.0,56.0,54.65,55.21,56.0,-0.79,1848.1209350000001,53.842000000000006,52.235,0.7658576061342401,68.18488926235686,0.02928653220860111,2579.7041,-0.014107142857142874,-0.01420759443919601,-0.011800493804006162
000858.SZ,2019-01-23,54.88,55.55,54.6,55.07,55.21,-0.14,1112.9864599999999,54.416,52.739,0.8286743023254459,72.38087814415432,0.02947459075356124,2581.0041,-0.0025357725049809376,-0.002538993021563071,0.0005039337651167042
000858.SZ,2019-01-24,55.3,55.75,54.5,55.2,55.07,0.13,1067.519359,55.072,53.273,0.8743420008324279,71.43931817042017,0.02923848628332594,2591.6935,0.0023606319230071726,0.002357850008659592,0.004141566454698653
000858.SZ,2019-01-25,55.55,55.85,54.72,55.25,55.2,0.05,1341.239754,55.346000000000004,53.729,0.9017349558953214,72.81098161645605,0.029300551983121707,2601.7234,0.0009057971014492239,0.0009053871148125196,0.003870017808818904
000858.SZ,2019-01-28,56.0,58.55,55.5,57.47,55.25,2.22,3412.9990359999997,55.64000000000001,54.51700000000001,1.0542290689091445,78.26079627751521,0.028616340219393924,2596.9767,0.04018099547511311,0.03939473212178795,-0.0018244445201206494
000858.SZ,2019-01-29,57.6,58.58,56.7,58.58,57.47,1.11,1837.922041,56.314,55.077999999999996,1.2313964640882844,78.40524267950849,0.02197301867287956,2594.2536,0.01931442491734825,0.019130268879937327,-0.0010485654337984984
000858.SZ,2019-01-30,58.39,59.17,57.2,57.28,58.58,-1.3,1664.437445,56.75600000000001,55.586,1.2675149418727045,72.92947954185952,0.02304298698274353,2575.5756,-0.022191874359849706,-0.02244181874719717,-0.007199758728290817
000858.SZ,2019-01-31,57.71,60.66,56.61,60.3,57.28,3.02,3103.402259,57.775999999999996,56.424,1.4829457140918194,76.15671931442189,0.025993713954650922,2584.5724,0.05272346368715075,0.0513805810807495,0.003493122081137834
000858.SZ,2019-02-01,60.8,61.36,60.22,61.18,60.3,0.88,2375.429263,58.962,57.153999999999996,1.6922273257883163,81.92831146025564,0.024782109918324143,2618.2323,0.014593698175787706,0.014488234989617618,0.013023392186653382
000858.SZ,2019-02-11,61.87,65.23,60.6,64.7,61.18,3.52,2753.822285,60.407999999999994,58.024,2.076787098523866,82.06664029890848,0.027449702888436654,2653.896,0.057535142203334555,0.05594086278409761,0.013621289447846241
000858.SZ,2019-02-12,64.85,66.77,64.3,64.75,64.7,0.05,2856.72181,61.64200000000001,58.977999999999994,2.3548904981572605,85.71421741610452,0.026072664610831922,2671.8937,0.0007727975270479526,0.0007724990727922891,0.006781614652571211
000858.SZ,2019-02-13,65.48,66.24,64.48,66.07,64.75,1.32,2448.9575729999997,63.4,60.077999999999996,2.6364682602798197,88.01712884256831,0.02521992317998528,2721.0683,0.020386100386100336,0.02018108546214715,0.018404399845697306
000858.SZ,2019-02-14,65.95,68.3,65.59,67.96,66.07,1.89,3004.589301,64.932,61.354,2.9590165778493613,87.97188610537188,0.024695639430571795,2719.6999,0.028606023914030665,0.028204510761937036,-0.0005028907212655254
000858.SZ,2019-02-15,68.0,68.2,66.07,66.4,67.96,-1.56,2082.676229,65.976,62.468999999999994,3.0644813527862667,78.92096190803862,0.027836156984650934,2682.385,-0.02295467922307226,-0.023222240321342968,-0.013720227000045049
000858.SZ,2019-02-18,67.1,69.9,67.1,69.87,66.4,3.47,3023.0991940000004,67.00999999999999,63.709,3.361270923229931,85.47912891056129,0.02909582491097649,2754.3566,0.052259036144578275,0.050939316081971116,0.02683119686398472
000858.SZ,2019-02-19,69.68,70.47,68.61,69.67,69.87,-0.2,2359.9161609999996,67.994,64.81800000000001,3.5394251511958217,85.23160264273957,0.02999402711715164,2755.6459,-0.0028624588521540817,-0.0028665635223318626,0.00046809479934428744
000858.SZ,2019-02-20,69.5,70.48,67.8,69.01,69.67,-0.66,2047.537231,68.582,65.99100000000001,3.5892901745407713,82.49406329802893,0.028329159769150007,2761.2189,-0.0094732309458877,-0.009518387409517019,0.0020223933706431385
000858.SZ,2019-02-21,68.96,69.24,67.56,68.05,69.01,-0.96,1939.7851699999999,68.6,66.76599999999999,3.516064604105864,78.88081659154189,0.027377717732991438,2751.8012,-0.013911027387335295,-0.014008692535035512,-0.003410703874292653
000858.SZ,2019-02-22,67.39,68.5,66.8,68.5,68.05,0.45,1612.1495,69.02000000000001,67.498,3.451535138776734,77.04751943770124,0.02742602883069708,2804.2262,0.006612784717119791,0.006591016170704553,0.019051158201399243
000858.SZ,2019-02-25,68.66,71.85,67.49,71.26,68.5,2.76,4126.012682,69.298,68.154,3.5667741439891643,78.76583018504438,0.02462268506879647,2961.2834,0.040291970802919685,0.03950141490951036,0.05600732209120629
000858.SZ,2019-02-26,70.96,71.0,68.8,68.92,71.26,-2.34,3137.917046,69.148,68.571,3.440652303100805,75.21659215631325,0.028070548510597336,2941.5163,-0.03283749649172052,-0.03338874851796118,-0.006675180092523436
000858.SZ,2019-02-27,69.55,72.48,69.15,70.06,68.92,1.14,3448.272493,69.358,68.97,3.3881098781866115,73.01881970455304,0.02788663152784194,2953.8242,0.016540917005223532,0.01640560610961197,0.004184202548869198
000858.SZ,2019-02-28,69.8,72.6,68.51,71.5,70.06,1.44,2804.495424,70.048,69.324,3.4167911894006977,73.7131878683534,0.027278265491074954,2940.9538,0.020553811019126345,0.020345431930621098,-0.004357199050640914
000858.SZ,2019-03-01,72.1,76.12,71.7,75.9,71.5,4.4,3648.6447590000002,71.52799999999999,70.274,3.733651501789055,74.73493611797237,0.030417196285553713,2994.005,0.06153846153846154,0.05971923470162228,0.018038773679477815
000858.SZ,2019-03-04,76.59,79.5,75.51,77.25,75.9,1.35,4731.317564,72.726,71.012,4.041512930952507,76.10688949471793,0.027385573449201648,3027.5755,0.01778656126482203,0.0176302313762705,0.011212573125295222
000858.SZ,2019-03-05,77.24,78.56,76.77,77.77,77.25,0.52,2577.91182,74.49600000000001,71.822,4.275810159099791,75.28085333051226,0.02703419091972123,3054.2466,0.006731391585760527,0.006708836928997097,0.008809392201780009
000858.SZ,2019-03-06,77.25,77.4,76.0,76.99,77.77,-0.78,2619.984243,75.88199999999999,72.61999999999999,4.350386799647779,70.49473504646888,0.027082410835406228,3102.0991,-0.010029574386010043,-0.010080209416893754,0.015667529923746093
000858.SZ,2019-03-07,76.08,76.08,73.2,73.97,76.99,-3.02,3452.8435019999997,76.376,73.212,4.126751314663622,66.11320027310327,0.03065163241579736,3106.4179,-0.03922587349006357,-0.04001593769018182,0.0013922185787036412
000858.SZ,2019-03-08,71.74,74.38,71.01,71.44,73.97,-2.53,3053.064892,75.48400000000001,73.506,3.7093542299049744,53.481119789992135,0.03355474181716999,2969.8614,-0.03420305529268619,-0.034801669031532645,-0.043959474995299286
000858.SZ,2019-03-11,71.6,76.51,71.6,76.0,71.44,4.56,3365.40417,75.234,73.97999999999999,3.6924275940820195,61.76139484728621,0.036978573693800955,3026.9925,0.06382978723404253,0.06187540371808745,0.01923695833078276
000858.SZ,2019-03-12,75.88,77.15,74.77,75.3,76.0,-0.7,2617.8678259999997,74.74,74.618,3.5826708270886485,61.66972677639423,0.034838403638184426,3060.3073,-0.009210526315789558,-0.00925320548048327,0.011005907678991678
000858.SZ,2019-03-13,75.0,77.16,74.65,76.5,75.3,1.2,2441.8322510000003,74.64200000000001,75.262,3.548869525878274,65.53876728419485,0.034825215008067296,3026.9513,0.015936254980079667,0.015810606026642245,-0.010899559008338722
000858.SZ,2019-03-14,76.9,78.99,75.72,77.15,76.5,0.65,3412.067635,75.27799999999999,75.827,3.532353148558144,65.79040083732707,0.03460302734033072,2990.685,0.00849673202614376,0.008460837976679663,-0.011981130981525978
000858.SZ,2019-03-15,76.87,79.59,75.01,78.78,77.15,1.63,3195.2041710000003,76.74600000000001,76.115,3.60604395712015,64.31832062237285,0.02968787279591104,3021.7512,0.02112767336357746,0.020907578733589987,0.010387653664628793
000858.SZ,2019-03-18,78.68,86.66,78.5,86.66,78.78,7.88,6597.656097,78.878,77.05600000000001,4.237704799666631,77.89304746846966,0.042513300527738586,3096.4176,0.10002538715409992,0.09533325876900343,0.024709645188525142
000858.SZ,2019-03-19,84.93,88.61,84.3,86.0,86.66,-0.66,5293.626419,81.018,77.879,4.632375674177197,75.44696499816379,0.042963615702964156,3090.975,-0.007615970459266097,-0.007645120058255616,-0.001757708650151124
000858.SZ,2019-03-20,85.0,88.18,84.4,85.7,86.0,-0.3,3473.591304,82.85799999999999,78.75,4.865057583964585,73.5254794779088,0.04265804436291347,3090.6403,-0.0034883720930232176,-0.003494470649773589,-0.00010828298514220513
000858.SZ,2019-03-21,85.72,86.0,84.53,84.9,85.7,-0.8,1857.5564650000001,84.408,79.843,4.92897934965832,66.92998732054845,0.03964424077506276,3101.455,-0.009334889148191361,-0.009378732286432469,0.0034991778240902605
000858.SZ,2019-03-22,84.55,86.62,84.01,86.05,84.9,1.15,2459.0379629999998,85.862,81.304,5.0130316236243715,66.67926711486962,0.035808981701829716,3104.1487,0.013545347467608826,0.01345442934024667,0.0008685278361286741
000858.SZ,2019-03-25,84.5,85.5,82.3,82.81,86.05,-3.24,2793.6162259999996,85.09200000000001,81.98499999999999,4.766906554665269,58.65976559323994,0.036175024796370664,3043.0313,-0.03765252760023241,-0.0383796956119397,-0.019688940803641253
000858.SZ,2019-03-26,83.2,85.67,83.17,84.47,82.81,1.66,2724.755664,84.786,82.902,4.65030890967202,62.474954147786605,0.035702137708782875,2997.0954,0.02004588817775632,0.019847614693796586,-0.0150954411806411
000858.SZ,2019-03-27,85.38,89.95,84.55,87.98,84.47,3.51,4308.324502,85.242,84.05,4.7823791417309,72.9897925219201,0.03690603334108819,3022.7196,0.04155321415887303,0.040713074181168464,0.008549677798044053
000858.SZ,2019-03-28,89.8,91.89,88.01,90.3,87.98,2.32,5493.378455,86.322,85.365,5.014166416236165,81.16321426685397,0.03700648117813998,2994.9434,0.026369629461241217,0.026027944502366063,-0.009189142122213334
000858.SZ,2019-03-29,91.5,98.08,91.14,95.0,90.3,4.7,5426.052479,88.112,86.987,5.509414333870623,81.2499625822541,0.038693422093005185,3090.758,0.05204872646733105,0.05073943117760103,0.03199212379105387
000858.SZ,2019-04-01,95.0,97.46,94.0,96.57,95.0,1.57,5244.031795,90.864,87.978,5.958489033211862,84.01019583809591,0.026478951594062293,3170.361,0.016526315789473722,0.016391242378285688,0.02575517073805189
000858.SZ,2019-04-02,96.0,96.48,94.28,96.06,96.57,-0.51,3399.871594,93.182,88.984,6.20196827961982,81.98164984489547,0.026304324369592406,3176.8227,-0.0052811432121776525,-0.005295137742148124,0.002038159061381384
000858.SZ,2019-04-03,94.61,97.01,94.61,95.4,96.06,-0.66,2369.519371,94.666,89.95400000000001,6.26972894839048,79.8299732716697,0.02653821791101359,3216.2952,-0.006870705808869393,-0.0068944177824374125,0.012425150449850264
000858.SZ,2019-04-04,94.66,101.53,94.19,100.23,95.4,4.83,5094.805404,96.652,91.48700000000001,6.633539300091954,81.74012594371823,0.02813554526010259,3246.5714,0.050628930817609996,0.04938896658253395,0.009413377229801512
000858.SZ,2019-04-08,104.65,105.39,100.01,102.0,100.23,1.77,5478.418894,98.05199999999999,93.082,6.983030337752737,77.7094982683174,0.028107998106492286,3244.8103,0.01765938341813822,0.01750526824749616,-0.0005424491819276955
000858.SZ,2019-04-09,100.16,110.13,100.11,110.02,102.0,8.02,4884.426196,100.74199999999999,95.80300000000001,7.812613640899897,84.27508048370076,0.02677592653511953,3239.6639,0.07862745098039214,0.07568935416304093,-0.0015860403303084025
000858.SZ,2019-04-10,106.0,110.03,103.0,107.0,110.02,-3.02,7185.973863,102.92999999999999,98.05600000000001,8.133987048926002,78.2044201572595,0.03222450487870717,3241.9299,-0.027449554626431505,-0.027833332985405794,0.0006994552737400461
000858.SZ,2019-04-11,105.9,106.9,97.57,99.8,107.0,-7.2,6875.381507,103.80999999999999,99.238,7.721937065497002,66.87044981462189,0.04251767584060692,3189.9619,-0.06728971962616825,-0.06966065114448791,-0.016029957958066943
000858.SZ,2019-04-12,97.9,100.3,97.0,99.62,99.8,-0.18,4052.939503,103.68800000000002,100.17,7.29677238205241,65.70963371301526,0.04250333559211956,3188.6256,-0.0018036072144287374,-0.0018052356722808426,-0.0004189078245731004
000858.SZ,2019-04-15,102.0,104.94,100.0,100.6,99.62,0.98,4759.979024,103.40799999999999,100.73,6.958257188350174,71.73220121546991,0.03995821070499023,3177.7866,0.00983738205179674,0.009789310020501416,-0.0033992702059469915
000858.SZ,2019-04-16,98.6,102.23,97.06,102.21,100.6,1.61,4751.005774,101.846,101.294,6.741543639973429,71.69762710942322,0.03994392640929354,3253.5978,0.016003976143141196,0.015877262675346098,0.023856605097397177
000858.SZ,2019-04-17,100.98,105.48,100.3,103.62,102.21,1.41,4356.259331,101.17,102.05,6.606884741904707,70.1650081921064,0.03977892471535052,3263.1179,0.013795127678309482,0.013700841045657464,0.00292602238666384
000858.SZ,2019-04-18,103.32,104.5,101.8,102.34,103.62,-1.28,2862.1130359999997,101.678,102.744,6.3243421161584195,65.95122089779831,0.04004830597992968,3250.2012,-0.012352827639451891,-0.012429758009696533,-0.003958392064227989
000858.SZ,2019-04-19,102.34,102.42,99.86,101.66,102.34,-0.68,3052.0008319999997,102.086,102.88699999999999,5.976825703195743,59.87541998054924,0.037233749770549794,3270.7973,-0.006644518272425293,-0.006666691358189345,0.006336869237510756
000858.SZ,2019-04-22,101.0,103.9,100.5,101.13,101.66,-0.53,3571.766313,102.19200000000001,102.8,5.5942817284365844,56.97671977741504,0.03686826785026104,3215.0426,-0.005213456620106194,-0.005227094104677356,-0.017046210720548127
000858.SZ,2019-04-23,100.6,106.5,100.5,104.31,101.13,3.18,5401.052567,102.612,102.229,5.4836782617015984,61.66899962189549,0.027474833025127154,3198.5938,0.03144467517057259,0.03096041677380073,-0.005116199704476743
000858.SZ,2019-04-24,105.0,106.5,101.0,103.5,104.31,-0.81,3738.473481,102.588,101.87899999999999,5.270076764454004,61.40842648681772,0.026367965317704495,3201.6137,-0.007765314926660882,-0.0077956219824559265,0.0009441336377253862
000858.SZ,2019-04-25,102.8,104.0,100.6,100.6,103.5,-2.9,3310.704569,102.24,101.959,4.811927916772277,50.55106619854253,0.016983378927794213,3123.8261,-0.02801932367149762,-0.028419355039784967,-0.024296372794756493
000858.SZ,2019-04-26,99.9,103.5,99.9,102.27,100.6,1.67,4170.490844,102.362,102.224,4.531021405960701,50.40332519729451,0.017638972921263377,3086.3989,0.01660039761431409,0.016464117152282562,-0.011981204715589056
000858.SZ,2019-04-29,101.0,105.11,98.8,102.29,102.27,0.02,5918.159012,102.59400000000001,102.393,4.260881686700486,34.8252655063323,0.017472381054773934,3062.4985,0.00019556077050952858,0.00019554165099469153,-0.0077437819200881775
000858.SZ,2019-04-30,102.0,104.5,101.0,102.36,102.29,0.07,3066.006981,102.204,102.40799999999999,4.0062381268370615,39.69802150211809,0.01674553088843958,3078.3389,0.0006843288689020177,0.000684094822671919,0.005172378043613701
000858.SZ,2019-05-06,98.34,98.63,92.12,92.12,102.36,-10.24,6811.943471,99.928,101.25800000000001,2.9458085984552724,34.97650666388526,0.03513060677635739,2906.464,-0.10003907776475185,-0.10540393633910361,-0.05583365106421523
000858.SZ,2019-05-07,93.3,96.97,93.3,95.96,92.12,3.84,4939.4024340000005,99.0,100.62,2.387193751397902,43.737145368924175,0.038874834698167535,2926.3908,0.041684759009986916,0.04083936301900932,0.006856028493729793
000858.SZ,2019-05-08,93.17,97.66,93.02,95.88,95.96,-0.08,3192.877613,97.72200000000001,100.042,1.9159593527348306,41.66664606874842,0.03890268622788522,2893.7567,-0.0008336807002917723,-0.000834028405310199,-0.01115165479607172
000858.SZ,2019-05-09,94.9,95.88,90.02,91.81,95.88,-4.07,4852.605178999999,95.626,99.11,1.2007613673816593,33.1058978725611,0.040654513960487096,2850.9537,-0.042448894451397545,-0.04337618541057494,-0.014791499230049299
000858.SZ,2019-05-10,94.59,99.48,93.61,99.2,91.81,7.39,5777.2457269999995,94.994,98.599,1.21540733226513,43.98801371511991,0.04829641605904345,2939.2106,0.0804923210979196,0.07741679013521846,0.03095697415219334
000858.SZ,2019-05-13,99.0,104.3,97.0,103.6,99.2,4.4,5335.656536,97.28999999999999,98.609,1.5635550175568511,51.579721110428885,0.05059590628412317,2903.7131,0.04435483870967727,0.04339931553455543,-0.012077222367121276
000858.SZ,2019-05-14,101.0,104.99,101.0,102.48,103.6,-1.12,4441.80028,98.59400000000001,98.797,1.7292600804737788,51.016847365181974,0.04977513751439486,2883.6107,-0.0108108108108107,-0.010869672236903768,-0.006922998005553516
000858.SZ,2019-05-15,104.2,110.5,103.16,109.9,102.48,7.42,6923.929593999999,101.398,99.56,2.4306027174802978,59.28826879822575,0.054385464388651474,2938.6781,0.07240437158469937,0.0699032038210968,0.01909668319652158
000858.SZ,2019-05-16,108.76,111.99,107.8,109.98,109.9,0.08,4675.545683,105.03200000000001,100.329,2.9587510598476,56.42709612379629,0.05437661750510305,2955.711,0.0007279344858963643,0.0007276696700930635,0.005796109482014922
000858.SZ,2019-05-17,109.02,110.98,104.99,106.46,109.98,-3.52,5378.7258,106.484,100.739,3.0582925691564924,53.161026393541874,0.05586896545890001,2882.2962,-0.0320058192398619,-0.032529203335057426,-0.024838287640435608
000858.SZ,2019-05-20,105.8,105.93,101.6,104.0,106.46,-2.46,4127.376688,106.56400000000001,101.92699999999999,2.905362093424486,53.66535680648998,0.043719790566643484,2870.6046,-0.023107270336276464,-0.023378428603238594,-0.004056349239887291
000858.SZ,2019-05-21,104.01,106.18,101.9,104.2,104.0,0.2,4339.949492,106.90799999999999,102.751,2.7683729637541887,52.148725671739946,0.042620032653796214,2905.9688,0.0019230769230769162,0.0019212301778938723,0.012319425670815232
000858.SZ,2019-05-22,103.3,105.13,101.0,103.31,104.2,-0.89,2903.441868,105.59,103.494,2.558552319236938,51.11400795989271,0.042887879311670235,2891.7046,-0.008541266794625746,-0.008577952457912527,-0.004908586768034184
000858.SZ,2019-05-23,102.22,103.0,99.33,99.83,103.31,-3.48,4314.285879999999,103.55999999999999,104.296,2.0875978184601394,47.42832559470302,0.04181169887831032,2852.5153,-0.03368502565095344,-0.034265437513020205,-0.013552317895818233
000858.SZ,2019-05-24,100.11,102.88,99.8,101.02,99.83,1.19,3284.967739,102.47200000000001,104.478,1.789691892778663,61.086177000336875,0.033640516559100685,2852.9948,0.011920264449564177,0.011849777691572604,0.00016809725788324847
000858.SZ,2019-05-27,101.5,102.65,98.5,102.0,101.02,0.98,3534.2923530000003,102.072,104.31800000000001,1.6140224377284937,58.10083655011505,0.030463979309555224,2892.3782,0.009701049297168973,0.009654296244364658,0.013804231259026523
000858.SZ,2019-05-28,101.6,104.2,101.3,103.1,102.0,1.1,4399.951006,101.852,104.38,1.5456944520455096,59.42556574522402,0.030468259414094694,2909.9106,0.010784313725490158,0.010726577738643122,0.0060615862752664285
000858.SZ,2019-05-29,101.98,105.22,101.6,104.55,103.1,1.45,4487.115414,102.1,103.845,1.590153220174443,67.85311238947384,0.01852319015106823,2914.6964,0.014064015518913786,0.013966034851728449,0.001644655337521339
000858.SZ,2019-05-30,103.8,105.2,101.99,103.13,104.55,-1.42,2571.306202,102.75999999999999,103.16,1.4936419416587086,56.613908024412225,0.018599401044639273,2905.8054,-0.013582018173122878,-0.013675097546664922,-0.0030504034656918533
