股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,成交额(千元),MA5,MA10,MACD,RSI,VOLATILITY,大盘指数,RET,LOG_RET,INDEX_RET
688981.SH,2020-08-04,84.3,84.49,80.2,81.08,84.0,-2.92,6998.693516,79.61,77.173,0.4649673795423439,47.31776494318632,0.0457215654760022,3371.6875,-0.03476190476190477,-0.03538047725951434,0.0011050290356273695
688981.SH,2020-08-05,87.0,87.0,82.58,83.0,81.08,1.92,9904.635975,81.196,77.51599999999999,0.6842076911661508,50.11041685406306,0.04609649416773234,3377.5648,0.023680315737543145,0.023404286212798615,0.0017431330750552476
688981.SH,2020-08-06,82.0,85.88,81.11,84.82,83.0,1.82,8489.473945,83.022,78.11999999999999,0.9523485386648218,62.05715137352021,0.046036150290681074,3386.4631,0.021927710843373305,0.021690756249846545,0.002634531245707006
688981.SH,2020-08-07,83.3,83.3,78.92,80.47,84.82,-4.35,9061.987196,82.67399999999999,78.972,0.8758269468506796,51.88841585015042,0.03868527780102123,3354.0352,-0.051285074274935116,-0.05264691988840314,-0.00957574290415275
688981.SH,2020-08-10,78.32,79.65,76.86,77.89,80.47,-2.58,5639.7422719999995,81.452,79.679,0.6438032911303821,48.98517043904592,0.040295294293551824,3379.2524,-0.03206163787746985,-0.0325868692261843,0.007518466115084221
688981.SH,2020-08-11,77.8,78.8,76.33,76.4,77.89,-1.49,4223.043162,80.51599999999999,80.06299999999999,0.36207846634040664,45.71735638900327,0.040938262153681876,3340.29,-0.019129541661317195,-0.019314878759382304,-0.011529887498193392
688981.SH,2020-08-12,76.33,76.92,73.78,75.23,76.4,-1.17,4144.760848,78.962,80.079,0.06430485148310083,45.25272443064612,0.04008680008288789,3319.2656,-0.015314136125654465,-0.015432608600344625,-0.00629418403791282
688981.SH,2020-08-13,75.81,76.66,74.86,75.18,75.23,-0.05,2870.5018480000003,77.034,80.02799999999999,-0.16984183903936412,55.276028295838096,0.040004587771573175,3320.7261,-0.0006646284726837814,-0.0006648494360982747,0.0004400069702164
688981.SH,2020-08-14,75.0,75.77,74.45,75.55,75.18,0.37,2253.491524,76.05,79.362,-0.3242787510300218,57.92292090717279,0.026567701316634367,3360.0988,0.004921521681298113,0.004909450582716538,0.011856653880607748
688981.SH,2020-08-17,75.0,76.45,74.0,76.02,75.55,0.47,4296.284508000001,75.67600000000002,78.564,-0.4082766585186022,56.05315658697717,0.025036264194068295,3438.801,0.006221045665122382,0.006201774842354056,0.023422585073986424
688981.SH,2020-08-18,76.18,76.18,74.09,74.28,76.02,-1.74,4516.8314199999995,75.252,77.884,-0.5883166098185768,48.579623153012456,0.02397176411828708,3451.0894,-0.022888713496448276,-0.023154727076597614,0.00357345481753657
688981.SH,2020-08-19,74.0,74.0,71.77,71.84,74.28,-2.44,4418.995213,74.574,76.768,-0.8909982356224333,43.50318565492409,0.022146336443047827,3408.1288,-0.0328486806677436,-0.03340031249056081,-0.012448417012900337
688981.SH,2020-08-20,71.2,73.09,70.86,72.1,71.84,0.26,2482.3096219999998,73.958,75.49600000000001,-1.0979224684042919,28.36968775457298,0.01942548975941412,3363.8988,0.003619153674832898,0.0036126202969591647,-0.01297779590959125
688981.SH,2020-08-21,72.71,72.93,71.5,71.87,72.1,-0.23,1838.554528,73.22200000000001,74.636,-1.2626190868899982,22.19164095905664,0.015196551075312639,3380.6825,-0.0031900138696253633,-0.0031951128105519844,0.004989359370739743
688981.SH,2020-08-24,72.0,72.85,70.72,72.0,71.87,0.13,2556.1299980000003,72.41799999999999,74.047,-1.3670260351522074,26.13036983043223,0.013716238087082219,3385.6383,0.0018088214832334693,0.0018071875357039142,0.0014659170152773182
688981.SH,2020-08-25,72.29,72.8,70.8,70.82,72.0,-1.18,2513.31321,71.726,73.489,-1.5176522971439255,16.68488875336736,0.013489019855662537,3373.5781,-0.01638888888888901,-0.01652467233229776,-0.0035621643339750486
688981.SH,2020-08-26,70.69,71.45,65.51,66.26,70.82,-4.56,5705.034065000001,70.60999999999999,72.59200000000001,-1.9488190184363532,5.8515660360643835,0.02254552814688195,3329.7388,-0.06438859079356096,-0.06655504981200767,-0.01299489702046619
688981.SH,2020-08-27,65.89,68.6,63.89,67.23,66.26,0.97,4164.490640999999,69.636,71.797,-2.1920506437845546,12.471645430666783,0.02390740475578765,3350.1128,0.01463929972834288,0.014533179609195507,0.006118798267299441
688981.SH,2020-08-28,67.8,68.19,66.21,66.78,67.23,-0.45,2766.297451,68.61800000000001,70.92,-2.3898650074678898,14.184384359678731,0.02333126868381141,3403.8066,-0.006693440428380271,-0.006715941965436942,0.016027460329097076
688981.SH,2020-08-31,66.9,67.8,66.67,66.68,66.78,-0.1,2183.7745879999998,67.554,69.986,-2.524276555619849,15.580721095602186,0.02278230917742024,3395.6775,-0.001497454327642922,-0.0014985766329151256,-0.002388237921625791
688981.SH,2020-09-01,66.3,66.47,65.01,65.35,66.68,-1.33,2123.8044219999997,66.46000000000001,69.09299999999999,-2.699275164256747,15.406147360919817,0.022655926262371992,3410.6068,-0.01994601079784064,-0.02014761781236251,0.004396560038460784
688981.SH,2020-09-02,65.5,65.54,64.02,64.17,65.35,-1.18,2383.392075,66.042,68.326,-2.8933387500759835,14.276430897466938,0.02163897668262275,3404.8017,-0.01805661820964033,-0.018221628307806933,-0.001702072487511641
688981.SH,2020-09-03,64.19,65.48,63.03,65.08,64.17,0.91,3565.232628,65.612,67.624,-2.9433931094292802,17.178668307124923,0.022665729408333037,3384.9806,0.014181081502259607,0.014081470588413083,-0.005821513775677523
688981.SH,2020-09-04,63.9,67.54,63.51,66.28,65.08,1.2,3542.112251,65.512,67.065,-2.858056325855003,20.803339853311826,0.02435205571355694,3355.3666,0.018438844499078177,0.01827091020752523,-0.00874864689032484
688981.SH,2020-09-07,61.4,62.2,58.66,58.8,66.28,-7.48,7667.763487,63.93599999999999,65.745,-3.3257043912169877,15.477242788519177,0.040782336022353344,3292.5907,-0.11285455642727826,-0.11974633765378098,-0.018709103202016575
688981.SH,2020-09-08,58.2,58.8,57.28,57.55,58.8,-1.25,2964.1239330000003,62.376,64.41799999999999,-3.7486473952973256,16.344784322798787,0.04077336084748469,3316.417,-0.021258503401360596,-0.02148771973668964,0.007236338242709417
688981.SH,2020-09-09,56.6,56.82,54.11,54.11,57.55,-3.44,3653.673516,60.364,63.202999999999996,-4.2994431786689375,13.150340675757079,0.04023450659362459,3254.6279,-0.05977410947002604,-0.06163512351324772,-0.018631281892476093
688981.SH,2020-09-10,54.8,55.4,52.76,52.78,54.11,-1.33,2112.378698,57.903999999999996,61.757999999999996,-4.783207545636188,12.583293760638455,0.0384316505115132,3234.8234,-0.02457956015523932,-0.024886680579465883,-0.0060850274158835704
688981.SH,2020-09-11,52.78,55.49,52.66,55.23,52.78,2.45,2356.657943,55.693999999999996,60.602999999999994,-4.918763756364434,19.870633194794635,0.04420358503252572,3260.3461,0.04641909814323597,0.04537395283791807,0.007889982494871273
688981.SH,2020-09-14,55.61,56.25,54.8,54.88,55.23,-0.35,1925.0202339999998,54.910000000000004,59.423,-4.995502416936922,20.481470861459556,0.04403028798490348,3278.8138,-0.006337135614702061,-0.0063573004954663006,0.005664337292289323
688981.SH,2020-09-15,54.99,56.98,53.71,56.39,54.88,1.51,2732.452029,54.678,58.527,-4.881675177489619,29.39455484243139,0.0463396837988519,3295.6795,0.027514577259475148,0.027142854401460897,0.005143841958942685
688981.SH,2020-09-16,55.68,58.28,55.51,56.7,56.39,0.31,2838.7872230000003,55.196000000000005,57.779999999999994,-4.712633140286634,27.393714748303708,0.046687035239513196,3283.9244,0.005497428622096123,0.005482372914615641,-0.0035668213489813416
688981.SH,2020-09-17,56.08,58.58,55.8,57.7,56.7,1.0,2864.303457,56.17999999999999,57.04200000000001,-4.448686541436764,30.956357659857076,0.046908651866261565,3270.435,0.01763668430335108,0.0174829627803476,-0.0041077072298010275
688981.SH,2020-09-18,57.4,58.2,56.83,57.69,57.7,-0.01,1942.951019,56.672000000000004,56.18299999999999,-4.191857736610864,31.07366589341798,0.04597383434487623,3338.0897,-0.00017331022530342466,-0.00017332524525595465,0.02068675879508386
688981.SH,2020-09-21,58.06,58.4,56.41,56.46,57.69,-1.23,1625.888342,56.988,55.949,-4.0386283915360295,31.205055523434368,0.030266466504148045,3316.9351,-0.021320852834113335,-0.021551425443454758,-0.006337337190189918
688981.SH,2020-09-22,56.0,57.34,55.62,55.86,56.46,-0.6,1224.4284599999999,56.882000000000005,55.78000000000001,-3.9192782568287825,31.989577466229534,0.029761240169786436,3274.3015,-0.01062699256110522,-0.010683862308312577,-0.012853311480227725
688981.SH,2020-09-23,56.25,56.88,55.82,56.22,55.86,0.36,1226.320469,56.786,55.991,-3.752843863571229,30.32857794848617,0.02196620960756316,3279.7105,0.0064446831364124435,0.006424004961355101,0.0016519553865153025
688981.SH,2020-09-24,55.7,56.29,54.5,54.5,56.22,-1.72,1287.005865,56.146,56.163,-3.7142863605503393,24.43574904077748,0.022899643050246842,3223.1764,-0.030594094628246138,-0.03107186380918739,-0.01723752751957841
